GISJOIN,STATE,COUNTY,TRACT,BLKGRP,TOTAL_POP,WHITE_POP,WHITE_PERCENTAGE,BIPOC_POP,INCOME,MAJ_BIPOC,MAJ_LOW_INCOME,LON,LAT
G22003300030001,Louisiana,East Baton Rouge Parish,3000,1,822,46,0.055961071,776,30938,1,1,-91.1888917,30.52686282
G22003300030002,Louisiana,East Baton Rouge Parish,3000,2,358,0,0,358,30938,1,1,-91.2347932,30.53284451
G22003300030003,Louisiana,East Baton Rouge Parish,3000,3,1927,258,0.133886871,1669,45313,1,1,-91.18709,30.49965625
G22003300030004,Louisiana,East Baton Rouge Parish,3000,4,1084,0,0,1084,16563,1,1,-91.1976355,30.53664987
G22003300031011,Louisiana,East Baton Rouge Parish,3101,1,841,0,0,841,9391,1,1,-91.1737192,30.53778233
G22003300031012,Louisiana,East Baton Rouge Parish,3101,2,539,0,0,539,32500,1,1,-91.1820474,30.54004684
G22003300031013,Louisiana,East Baton Rouge Parish,3101,3,1251,0,0,1251,21197,1,1,-91.1849674,30.53569291
G22003300031014,Louisiana,East Baton Rouge Parish,3101,4,396,0,0,396,26507.25,1,1,-91.1831217,30.5278466
G22003300031015,Louisiana,East Baton Rouge Parish,3101,5,1354,0,0,1354,42941,1,1,-91.1747934,30.52691991
G22003300031031,Louisiana,East Baton Rouge Parish,3103,1,1123,77,0.06856634,1046,21399,1,1,-91.1599185,30.5342835
G22003300032011,Louisiana,East Baton Rouge Parish,3201,1,1248,402,0.322115385,846,44612,1,1,-91.127271,30.55465368
G22003300032012,Louisiana,East Baton Rouge Parish,3201,2,1675,264,0.15761194,1411,51102,1,1,-91.1223564,30.5443153
G22003300032013,Louisiana,East Baton Rouge Parish,3201,3,1776,89,0.050112613,1687,44762,1,1,-91.1290314,30.53269995
G22003300032021,Louisiana,East Baton Rouge Parish,3202,1,721,462,0.640776699,259,51895,0,1,-91.1101499,30.58576198
G22003300032022,Louisiana,East Baton Rouge Parish,3202,2,1877,323,0.172083111,1554,91516,1,0,-91.1059538,30.54639391
G22003300032023,Louisiana,East Baton Rouge Parish,3202,3,1094,83,0.075868373,1011,39537,1,1,-91.1197359,30.56916457
G22003300033001,Louisiana,East Baton Rouge Parish,3300,1,908,18,0.019823789,890,57039,1,0,-91.1577667,30.51900513
G22003300033002,Louisiana,East Baton Rouge Parish,3300,2,943,2,0.002120891,941,43750,1,1,-91.1740769,30.51951407
G22003300033003,Louisiana,East Baton Rouge Parish,3300,3,719,0,0,719,53365,1,0,-91.1746415,30.51569585
G22003300033004,Louisiana,East Baton Rouge Parish,3300,4,876,7,0.007990868,869,55135,1,0,-91.1581485,30.51265054
G22003300033005,Louisiana,East Baton Rouge Parish,3300,5,1188,0,0,1188,32163,1,1,-91.1718044,30.5108948
G22003300034001,Louisiana,East Baton Rouge Parish,3400,1,2771,17,0.006134969,2754,50563,1,1,-91.1289017,30.50754644
G22003300034002,Louisiana,East Baton Rouge Parish,3400,2,1812,50,0.027593819,1762,26250,1,1,-91.1362349,30.52209077
G22003300034003,Louisiana,East Baton Rouge Parish,3400,3,1243,17,0.013676589,1226,32428,1,1,-91.1308042,30.51735565
G22003300034004,Louisiana,East Baton Rouge Parish,3400,4,538,0,0,538,34084.75,1,1,-91.1426993,30.51544172
G22003300034005,Louisiana,East Baton Rouge Parish,3400,5,1623,0,0,1623,27098,1,1,-91.1387862,30.51070324
G22003300035011,Louisiana,East Baton Rouge Parish,3501,1,1433,67,0.046755059,1366,61364,1,0,-91.1000889,30.51878352
G22003300035012,Louisiana,East Baton Rouge Parish,3501,2,1325,168,0.126792453,1157,40224,1,1,-91.0720188,30.49814603
G22003300035041,Louisiana,East Baton Rouge Parish,3504,1,1208,0,0,1208,49297,1,1,-91.1234904,30.51304759
G22003300035042,Louisiana,East Baton Rouge Parish,3504,2,441,0,0,441,54737,1,0,-91.1173685,30.51342496
G22003300035043,Louisiana,East Baton Rouge Parish,3504,3,2235,0,0,2235,34667,1,1,-91.1047091,30.50713381
G22003300035044,Louisiana,East Baton Rouge Parish,3504,4,2032,101,0.049704724,1931,25630,1,1,-91.1153737,30.50390117
G22003300035051,Louisiana,East Baton Rouge Parish,3505,1,718,22,0.030640669,696,41983,1,1,-91.0988366,30.49526363
G22003300035052,Louisiana,East Baton Rouge Parish,3505,2,1057,0,0,1057,31016,1,1,-91.1211611,30.49902295
G22003300035053,Louisiana,East Baton Rouge Parish,3505,3,992,63,0.063508065,929,53355,1,0,-91.1142839,30.49150984
G22003300035054,Louisiana,East Baton Rouge Parish,3505,4,1146,187,0.163176265,959,30481,1,1,-91.1042917,30.48334641
G22003300035061,Louisiana,East Baton Rouge Parish,3506,1,1804,264,0.146341463,1540,51579,1,1,-91.0638136,30.48556325
G22003300035062,Louisiana,East Baton Rouge Parish,3506,2,1159,97,0.083692839,1062,47471,1,1,-91.0702799,30.48709373
G22003300035063,Louisiana,East Baton Rouge Parish,3506,3,1297,58,0.044718581,1239,97024,1,0,-91.0791292,30.48338319
G22003300035064,Louisiana,East Baton Rouge Parish,3506,4,2193,314,0.143182855,1879,40889,1,1,-91.0957666,30.47684932
G22003300035065,Louisiana,East Baton Rouge Parish,3506,5,514,26,0.050583658,488,59240.75,1,0,-91.0707526,30.47626577
G22003300035071,Louisiana,East Baton Rouge Parish,3507,1,2021,175,0.086590797,1846,62375,1,0,-91.0446709,30.48169486
G22003300035072,Louisiana,East Baton Rouge Parish,3507,2,1541,109,0.07073329,1432,35221,1,1,-91.0463941,30.49617128
G22003300035073,Louisiana,East Baton Rouge Parish,3507,3,1264,165,0.130537975,1099,71667,1,0,-91.0508034,30.48898279
G22003300036011,Louisiana,East Baton Rouge Parish,3601,1,667,156,0.233883058,511,50702,1,1,-91.0749001,30.46082523
G22003300036012,Louisiana,East Baton Rouge Parish,3601,2,1610,408,0.253416149,1202,59000,1,0,-91.0782705,30.46845582
G22003300036013,Louisiana,East Baton Rouge Parish,3601,3,1015,151,0.148768473,864,42404,1,1,-91.091983,30.46286909
G22003300036031,Louisiana,East Baton Rouge Parish,3603,1,915,102,0.11147541,813,38679,1,1,-91.0642477,30.46879443
G22003300036032,Louisiana,East Baton Rouge Parish,3603,2,1378,338,0.245283019,1040,28625,1,1,-91.0655034,30.46172696
G22003300036041,Louisiana,East Baton Rouge Parish,3604,1,478,33,0.069037657,445,63393,1,0,-91.0388982,30.46854928
G22003300036042,Louisiana,East Baton Rouge Parish,3604,2,1172,65,0.055460751,1107,38214,1,1,-91.0459969,30.46944065
G22003300036043,Louisiana,East Baton Rouge Parish,3604,3,880,58,0.065909091,822,42366,1,1,-91.0536947,30.46997422
G22003300036044,Louisiana,East Baton Rouge Parish,3604,4,2409,143,0.059360731,2266,32831,1,1,-91.0541686,30.4634005
G22003300036045,Louisiana,East Baton Rouge Parish,3604,5,777,130,0.167310167,647,40391,1,1,-91.0459808,30.46382215
G22003300037011,Louisiana,East Baton Rouge Parish,3701,1,2086,1125,0.539309684,961,42404,0,1,-91.0759569,30.44960154
G22003300037012,Louisiana,East Baton Rouge Parish,3701,2,492,352,0.715447154,140,107569,0,0,-91.0877102,30.45150382
G22003300037013,Louisiana,East Baton Rouge Parish,3701,3,940,540,0.574468085,400,73594,0,0,-91.0855871,30.44524533
G22003300037014,Louisiana,East Baton Rouge Parish,3701,4,1737,546,0.31433506,1191,77629,1,0,-91.0790905,30.43812395
G22003300037015,Louisiana,East Baton Rouge Parish,3701,5,1283,1201,0.936087295,82,77403,0,0,-91.0703307,30.43885717
G22003300037021,Louisiana,East Baton Rouge Parish,3702,1,1000,817,0.817,183,96607,0,0,-91.0611121,30.45355472
G22003300037022,Louisiana,East Baton Rouge Parish,3702,2,1424,327,0.229634831,1097,51250,1,1,-91.067638,30.45212109
G22003300037023,Louisiana,East Baton Rouge Parish,3702,3,1272,793,0.623427673,479,73750,0,0,-91.0619221,30.44198837
G22003300037031,Louisiana,East Baton Rouge Parish,3703,1,1424,295,0.207162921,1129,68125,1,0,-91.038749,30.4569326
G22003300037032,Louisiana,East Baton Rouge Parish,3703,2,1763,432,0.245036869,1331,51577,1,1,-91.0428938,30.45392415
G22003300037033,Louisiana,East Baton Rouge Parish,3703,3,911,403,0.442371021,508,67083,1,0,-91.0524314,30.45599449
G22003300037034,Louisiana,East Baton Rouge Parish,3703,4,1002,439,0.438123752,563,79722,1,0,-91.0525227,30.44824357
G22003300037035,Louisiana,East Baton Rouge Parish,3703,5,1017,772,0.759095379,245,61985,0,0,-91.0456922,30.4437603
G22003300038011,Louisiana,East Baton Rouge Parish,3801,1,908,893,0.983480176,15,174861,0,0,-91.1130887,30.42453881
G22003300038012,Louisiana,East Baton Rouge Parish,3801,2,2105,1586,0.753444181,519,60625,0,0,-91.120685,30.42855142
G22003300038013,Louisiana,East Baton Rouge Parish,3801,3,2402,1268,0.527893422,1134,109773,0,0,-91.1183954,30.41227525
G22003300038014,Louisiana,East Baton Rouge Parish,3801,4,976,424,0.43442623,552,85592,1,0,-91.1040811,30.42097815
G22003300038015,Louisiana,East Baton Rouge Parish,3801,5,1074,546,0.508379888,528,35156,0,1,-91.1321365,30.42707175
G22003300038021,Louisiana,East Baton Rouge Parish,3802,1,850,623,0.732941176,227,68929,0,0,-91.0836511,30.42451451
G22003300038022,Louisiana,East Baton Rouge Parish,3802,2,1129,745,0.659875996,384,89886,0,0,-91.0930738,30.4254787
G22003300038023,Louisiana,East Baton Rouge Parish,3802,3,1149,945,0.822454308,204,76250,0,0,-91.1018099,30.42717889
G22003300038024,Louisiana,East Baton Rouge Parish,3802,4,1301,899,0.691006918,402,52188,0,1,-91.0709899,30.41193707
G22003300038025,Louisiana,East Baton Rouge Parish,3802,5,1129,738,0.653675819,391,75938,0,0,-91.079031,30.41751789
G22003300038041,Louisiana,East Baton Rouge Parish,3804,1,2121,1805,0.851013673,316,90619,0,0,-91.0882146,30.40702403
G22003300038042,Louisiana,East Baton Rouge Parish,3804,2,727,492,0.676753783,235,73618.5,0,0,-91.0964337,30.41118373
G22003300038043,Louisiana,East Baton Rouge Parish,3804,3,1599,985,0.616010006,614,56618,0,0,-91.0975274,30.39757427
G22003300038051,Louisiana,East Baton Rouge Parish,3805,1,919,687,0.747551687,232,103879,0,0,-91.0786433,30.40518959
G22003300038052,Louisiana,East Baton Rouge Parish,3805,2,1935,1314,0.679069767,621,57031,0,0,-91.0707728,30.4023592
G22003300038053,Louisiana,East Baton Rouge Parish,3805,3,3936,3011,0.764989837,925,89171,0,0,-91.0728127,30.3910929
G22003300039041,Louisiana,East Baton Rouge Parish,3904,1,1268,824,0.649842271,444,52955,0,0,-91.0284674,30.44513052
G22003300039042,Louisiana,East Baton Rouge Parish,3904,2,3393,385,0.113468907,3008,35693,1,1,-91.0509867,30.43561895
G22003300039043,Louisiana,East Baton Rouge Parish,3904,3,1484,672,0.452830189,812,47891,1,1,-91.0379655,30.43809599
G22003300039061,Louisiana,East Baton Rouge Parish,3906,1,1590,1252,0.787421384,338,68622,0,0,-91.043278,30.40771022
G22003300039062,Louisiana,East Baton Rouge Parish,3906,2,1809,811,0.448313986,998,66233,1,0,-91.0457866,30.39986323
G22003300039063,Louisiana,East Baton Rouge Parish,3906,3,3350,2151,0.642089552,1199,87819,0,0,-91.0289058,30.39662348
G22003300039064,Louisiana,East Baton Rouge Parish,3906,4,2240,1813,0.809375,427,91398,0,0,-91.0260148,30.40445399
G22003300039071,Louisiana,East Baton Rouge Parish,3907,1,1673,1052,0.62881052,621,75563,0,0,-91.0409784,30.42384691
G22003300039072,Louisiana,East Baton Rouge Parish,3907,2,1112,946,0.850719424,166,57248,0,0,-91.0465251,30.41518203
G22003300039073,Louisiana,East Baton Rouge Parish,3907,3,1618,495,0.305933251,1123,41875,1,1,-91.0386098,30.41499091
