GISJOIN,STATE,COUNTY,TRACT,BLKGRP,TOTAL_POP,WHITE_POP,WHITE_PERCENTAGE,BIPOC_POP,INCOME,MAJ_BIPOC,MAJ_LOW_INCOME,LON,LAT
G13012100116261,Georgia,Fulton County,11626,1,4768,2082,0.436661074,2686,82716,1,0,-84.18236364,34.06099671
G13012100116262,Georgia,Fulton County,11626,2,4778,2700,0.565089996,2078,131844,0,0,-84.2012081,34.06262077
G13012100118001,Georgia,Fulton County,11800,1,215,0,0,215,81547,1,0,-84.41163465,33.76869049
G13012100118002,Georgia,Fulton County,11800,2,871,136,0.156142365,735,31250,1,1,-84.41207514,33.77424504
G13012100118003,Georgia,Fulton County,11800,3,781,146,0.186939821,635,42667,1,1,-84.40354123,33.76670508
G13012100119001,Georgia,Fulton County,11900,1,1089,371,0.340679522,718,31979,1,1,-84.37233499,33.75257863
G13012100119002,Georgia,Fulton County,11900,2,2428,756,0.311367381,1672,19154,1,1,-84.3855178,33.75426902
G13012100120001,Georgia,Fulton County,12000,1,2518,225,0.089356632,2293,21299,1,1,-84.39385216,33.73850335
G13012100120002,Georgia,Fulton County,12000,2,793,87,0.109709962,706,32209,1,1,-84.39007014,33.7298206
G13012100123001,Georgia,Fulton County,12300,1,877,505,0.575826682,372,121996,0,0,-84.44099343,33.66477909
G13012100123002,Georgia,Fulton County,12300,2,1512,198,0.130952381,1314,42594,1,1,-84.44329787,33.6552637
